,cod_loja,data_semana_comercial,venda,localidade,loja_tamanho,clima
12870,24,2021-11-07,13,1,3,4
12871,104,2021-11-28,16,1,2,2
12872,186,2021-11-21,5,1,0,4
12873,210,2021-11-28,1,1,2,5
12874,98,2021-11-14,4,1,0,4
12875,59,2021-11-21,20,1,2,3
12876,180,2021-11-07,11,1,3,4
12877,22,2021-11-28,5,1,2,4
12878,117,2021-11-14,19,1,0,4
12879,61,2021-11-21,9,1,2,2
12880,245,2021-12-12,12,1,2,2
12881,178,2021-12-12,0,1,2,2
12882,114,2021-11-07,13,1,1,5
12883,97,2021-11-14,5,1,3,2
12884,210,2021-11-14,4,1,2,5
12885,186,2021-11-07,11,1,0,4
12886,264,2021-12-05,19,1,2,2
12887,93,2021-11-14,11,1,2,4
12888,35,2021-11-14,7,1,0,4
12889,276,2021-11-21,7,1,3,4
12890,19,2020-02-09,52,1,1,4
12891,327,2020-02-16,17,1,3,3
12892,217,2020-02-16,23,1,2,2
12893,82,2017-03-19,18,1,2,4
12894,253,2020-02-09,20,1,2,3
12895,267,2020-02-23,41,1,2,3
12896,343,2020-03-01,36,1,3,3
12897,65,2020-01-26,16,1,2,5
12898,195,2020-02-23,28,1,3,3
12899,133,2020-05-31,69,1,3,4
12900,48,2017-02-12,6,1,0,3
12901,62,2017-03-19,25,1,3,4
12902,173,2017-03-26,14,1,3,4
12903,108,2020-03-15,0,1,2,2
12904,86,2020-05-31,89,1,2,3
12905,80,2017-03-26,8,1,0,2
12906,78,2020-02-09,22,1,2,4
12907,13,2020-03-15,15,1,1,5
12908,192,2020-04-26,12,1,2,4
12909,131,2017-03-05,7,1,3,3
12910,211,2017-03-19,5,1,3,4
12911,202,2017-03-26,33,1,2,4
12912,334,2020-02-09,9,1,3,4
12913,211,2020-02-16,15,1,3,4
12914,130,2020-02-23,18,1,2,4
12915,21,2020-03-01,95,1,0,4
12916,136,2020-03-01,62,1,0,2
12917,263,2020-01-12,15,1,2,2
12918,167,2020-05-10,82,1,2,5
12919,232,2020-05-24,81,1,3,2
12920,197,2020-05-31,26,1,4,3
12921,120,2017-02-26,18,1,2,2
12922,268,2020-05-10,64,1,2,4
12923,58,2017-03-12,25,1,0,3
12924,54,2017-03-19,4,1,3,3
12925,151,2020-02-02,22,1,0,5
12926,118,2020-02-09,59,1,2,4
12927,44,2020-03-01,115,1,1,4
12928,222,2020-05-31,92,1,2,4
12929,352,2020-06-07,69,1,3,5
12930,147,2017-01-29,5,1,2,3
12931,346,2020-02-02,14,1,3,5
12932,346,2020-02-16,67,1,3,5
12933,129,2020-04-26,28,1,3,5
12934,190,2018-03-04,12,1,2,3
12935,327,2018-05-20,12,1,3,3
12936,295,2020-01-26,27,1,2,2
12937,112,2020-01-26,52,1,2,2
12938,93,2020-02-09,34,1,2,4
12939,2,2020-02-09,46,1,0,5
12941,17,2020-06-07,157,1,2,5
12942,411,2020-06-07,161,2,0,6
12944,303,2020-02-09,22,1,2,5
12945,76,2020-02-16,33,1,0,4
12946,145,2020-02-23,30,1,2,2
12947,342,2020-06-07,102,1,3,4
12948,196,2020-01-19,13,1,2,4
12949,307,2020-01-19,8,1,2,5
12950,131,2020-02-23,44,1,3,3
12951,334,2020-05-17,30,1,3,4
12952,244,2017-02-19,6,1,2,3
12953,188,2017-03-26,12,1,3,5
12954,311,2020-01-12,70,1,0,5
12955,82,2020-01-26,18,1,2,4
12956,182,2020-02-02,34,1,3,2
12957,85,2020-02-09,52,1,1,2
12958,51,2020-02-16,33,1,2,3
12959,119,2020-02-23,33,1,2,5
12960,63,2020-06-07,28,1,0,3
12961,214,2020-06-07,2,1,3,3
12962,13,2020-01-26,30,1,1,5
12963,194,2020-05-31,103,1,2,3
12964,146,2017-02-26,13,1,0,2
12965,332,2020-02-16,13,1,3,3
12966,310,2020-05-31,7,1,4,3
12967,286,2017-03-12,6,1,3,4
12968,106,2019-12-01,15,1,0,5
12970,228,2020-01-05,7,1,2,2
12971,295,2020-01-12,11,1,2,2
12972,305,2019-11-10,6,1,4,2
12973,72,2020-01-19,33,1,0,2
12974,252,2021-11-28,2,1,4,2
12975,299,2021-11-28,2,1,2,3
12976,309,2021-10-31,1,1,2,2
12977,356,2021-10-03,1,1,3,2
12978,148,2021-01-10,5,1,2,2
12979,154,2021-09-26,4,1,3,3
12980,228,2022-07-24,15,1,2,2
12981,88,2022-01-09,18,1,0,2
12982,105,2022-01-30,7,1,2,3
12983,278,2022-03-06,14,1,3,3
12984,129,2021-10-24,3,1,3,5
12985,198,2021-09-26,8,1,4,4
12986,248,2022-01-02,6,1,3,2
12987,112,2022-01-23,1,1,2,2
12988,291,2022-02-06,8,1,3,4
12989,273,2021-06-06,14,1,3,3
12990,309,2022-06-26,6,1,2,2
12991,183,2022-01-09,3,1,2,2
12992,153,2022-05-29,6,1,3,3
12993,198,2019-01-13,1,1,4,4
12994,332,2021-08-01,6,1,3,3
12995,160,2021-03-28,1,1,3,5
12996,226,2022-01-02,3,1,3,5
12997,240,2021-09-05,1,1,3,3
12998,154,2019-01-27,8,1,3,3
12999,97,2022-01-30,6,1,3,2
13000,89,2021-04-11,1,1,0,4
13001,50,2022-01-30,6,1,2,4
13003,315,2022-07-31,8,1,3,2
13004,115,2021-12-12,1,1,2,4
13005,156,2022-02-20,1,1,4,3
13006,331,2022-01-23,4,1,3,2
13007,176,2021-09-19,16,1,0,2
13008,315,2021-05-23,9,1,3,2
13009,13,2021-02-28,1,1,1,5
13010,352,2022-02-06,2,1,3,5
13011,359,2022-05-22,8,1,3,2
13012,313,2020-06-14,29,1,3,4
13013,130,2019-11-10,6,1,2,4
13014,267,2020-02-16,37,1,2,3
13015,280,2017-03-26,15,1,3,4
13016,40,2020-06-07,36,1,1,4
13017,317,2019-12-08,15,1,2,2
13018,56,2020-08-09,37,1,2,3
13019,411,2020-07-26,82,2,0,6
13020,121,2020-07-05,18,1,3,3
13021,2,2020-03-08,36,1,0,5
13022,202,2020-06-28,55,1,2,4
13023,35,2018-07-01,35,1,0,4
13024,43,2020-01-12,20,1,2,4
13025,14,2017-02-26,8,1,2,4
13026,127,2017-03-12,4,1,2,3
13027,249,2017-03-19,6,1,2,2
13028,175,2020-03-15,9,1,2,4
13029,90,2017-02-19,8,1,4,3
13030,284,2017-02-26,3,1,2,2
13031,202,2018-10-07,24,1,2,4
13032,167,2020-07-12,128,1,2,5
13033,194,2018-03-11,11,1,2,3
13034,166,2020-07-19,23,1,3,3
13035,118,2018-06-24,68,1,2,4
13036,74,2020-03-15,25,1,0,2
13037,188,2019-10-13,11,1,3,5
13038,40,2019-12-22,7,1,1,4
13040,333,2019-11-10,5,1,3,4
13041,327,2020-02-09,19,1,3,3
13042,409,2020-08-16,33,2,0,6
13043,88,2018-07-08,28,1,0,2
13044,183,2017-04-30,18,1,2,2
13045,75,2020-08-23,27,1,2,3
13046,112,2018-12-02,31,1,2,2
13047,246,2018-08-12,16,1,2,3
13048,43,2017-02-19,7,1,2,4
13049,127,2017-02-26,16,1,2,3
13050,31,2017-03-05,12,1,0,4
13051,36,2020-08-16,151,1,0,4
13052,304,2020-08-30,103,1,2,5
13053,205,2020-09-20,11,1,2,2
13054,178,2020-01-12,23,1,2,2
13055,330,2020-02-16,19,1,2,3
13056,104,2020-03-08,30,1,2,2
13057,125,2020-01-05,4,1,2,4
13058,318,2020-01-26,5,1,2,4
13059,113,2020-02-02,29,1,2,4
13060,140,2020-02-16,30,1,2,3
13061,181,2020-07-19,70,1,2,4
13062,247,2020-02-02,30,1,3,2
13063,5,2018-06-10,100,1,2,5
13064,1,2020-08-30,269,1,0,5
13065,299,2020-07-12,55,1,2,3
13066,206,2020-07-19,14,1,2,4
13067,100,2020-12-06,14,1,1,5
13068,266,2019-02-17,3,1,2,5
13069,231,2020-06-14,26,1,2,3
13070,138,2020-01-26,20,1,0,4
13071,43,2017-03-26,33,1,2,4
13072,255,2020-03-08,8,1,3,3
13073,56,2019-10-20,11,1,2,3
13074,281,2019-12-08,1,1,3,4
13075,38,2018-07-01,79,1,1,3
13076,99,2020-08-30,71,1,2,5
13077,216,2018-11-18,13,1,2,2
13078,286,2020-12-06,1,1,3,4
13079,89,2018-08-12,78,1,0,4
13080,206,2020-06-14,44,1,2,4
13081,187,2018-08-12,50,1,2,4
13082,159,2017-03-12,11,1,2,2
13083,169,2021-05-30,5,1,3,3
13084,98,2020-06-14,37,1,0,4
13085,118,2019-12-08,9,1,2,4
13086,240,2017-01-08,3,1,3,3
13087,250,2020-03-15,7,1,3,4
13088,207,2020-02-23,39,1,2,3
13089,360,2022-03-27,18,1,3,3
13090,318,2022-04-24,13,1,2,4
13091,309,2021-03-07,8,1,2,2
13092,10,2020-01-26,20,1,1,5
13093,230,2020-05-03,18,1,3,3
13094,48,2017-02-05,16,1,0,3
13095,148,2021-04-11,9,1,2,2
13096,151,2020-04-26,17,1,0,5
13097,201,2020-01-19,14,1,3,2
13098,284,2017-01-15,2,1,2,2
13099,104,2022-02-06,5,1,2,2
13100,271,2022-07-17,4,1,4,3
13101,328,2021-08-29,2,1,2,2
13102,181,2022-01-30,9,1,2,4
13103,179,2021-10-31,2,1,2,4
13104,174,2021-02-07,4,1,2,2
13105,305,2022-04-24,6,1,4,2
13106,162,2021-12-26,4,1,2,3
13107,359,2022-08-07,6,1,3,2
13109,275,2021-01-31,5,1,3,5
13110,295,2021-10-24,0,1,2,2
13111,109,2021-09-19,5,1,2,3
13112,322,2022-08-21,0,1,0,4
13113,228,2021-12-26,6,1,2,2
13114,180,2021-01-10,1,1,3,4
13115,115,2021-09-19,7,1,2,4
13116,126,2021-04-11,5,1,2,3
13117,385,2021-10-10,2,1,3,4
13118,305,2021-12-19,2,1,4,2
13119,95,2021-02-28,1,1,2,3
13120,181,2021-01-17,2,1,2,4
13121,314,2021-01-24,1,1,4,4
13122,219,2022-01-09,1,1,4,3
13124,257,2021-02-28,7,1,3,3
13125,44,2022-01-23,16,1,1,4
13126,381,2021-09-05,5,1,2,3
13127,312,2021-10-24,1,1,2,5
13128,243,2021-06-13,3,1,4,2
13129,290,2020-12-27,2,1,0,5
13130,323,2022-01-16,2,1,3,2
13131,377,2021-09-26,1,1,2,2
13132,283,2021-08-15,2,1,3,3
13133,355,2021-10-03,1,1,3,3
13134,303,2021-10-17,5,1,2,5
13135,180,2021-04-11,2,1,3,4
13136,318,2019-12-01,1,1,2,4
13137,181,2017-02-05,6,1,2,4
13138,327,2020-03-15,20,1,3,3
13139,262,2019-10-20,2,1,4,4
13140,264,2020-03-08,15,1,2,2
13141,414,2020-07-19,55,2,0,6
13142,355,2020-06-14,8,1,3,3
13143,152,2020-02-16,18,1,3,3
13144,336,2020-02-16,14,1,2,4
13145,115,2017-03-05,12,1,2,4
13146,40,2020-07-12,169,1,1,4
13147,53,2020-07-12,22,1,0,3
13148,138,2020-07-12,90,1,0,4
13149,124,2020-07-26,33,1,2,2
13150,89,2017-03-19,26,1,0,4
13151,69,2020-07-12,57,1,0,2
13152,284,2020-01-19,18,1,2,2
13153,118,2017-01-29,13,1,2,4
13154,74,2017-02-26,9,1,0,2
13155,189,2017-03-12,8,1,3,2
13156,338,2020-02-16,12,1,3,3
13157,93,2020-03-15,5,1,2,4
13158,11,2017-02-12,7,1,2,5
13159,299,2020-02-02,14,1,2,3
13160,328,2020-06-07,9,1,2,2
13161,320,2020-06-14,37,1,2,4
13162,111,2020-06-14,51,1,2,3
13163,375,2021-08-22,1,1,3,3
13164,260,2021-09-19,2,1,4,3
13165,40,2022-01-23,8,1,1,4
13166,110,2021-04-18,0,1,4,3
13167,341,2021-12-19,3,1,3,4
13168,213,2021-09-26,2,1,2,2
13169,300,2022-01-23,2,1,4,2
13170,183,2021-01-17,3,1,2,2
13171,155,2021-08-01,2,1,2,2
13172,341,2022-01-30,3,1,3,4
13173,155,2021-06-27,5,1,2,2
13174,176,2021-03-21,1,1,0,2
13175,265,2021-08-29,2,1,2,2
13176,224,2021-01-17,2,1,2,3
13177,166,2021-04-11,2,1,3,3
13178,345,2021-09-05,0,1,4,3
13179,332,2021-03-07,6,1,3,3
13180,374,2021-10-17,1,1,4,5
13181,107,2019-11-10,13,1,2,2
13182,52,2017-02-12,13,1,2,3
13183,128,2017-02-12,6,1,3,4
13184,36,2017-02-12,3,1,0,4
13185,72,2020-09-27,26,1,0,2
13186,169,2017-04-02,5,1,3,3
13187,333,2019-12-01,2,1,3,4
13188,172,2020-08-02,39,1,0,4
13189,118,2018-08-05,146,1,2,4
13190,221,2018-06-24,57,1,0,4
13191,38,2020-12-20,111,1,1,3
13192,318,2018-07-29,26,1,2,4
13193,200,2018-07-15,8,1,4,3
13194,134,2019-10-13,6,1,2,4
13195,133,2020-08-30,22,1,3,4
13196,44,2018-07-22,128,1,1,4
13197,66,2018-11-18,14,1,2,2
13198,350,2020-08-02,26,1,2,3
13199,199,2020-06-21,11,1,3,4
13200,18,2017-01-22,6,1,0,4
13201,268,2017-02-26,6,1,2,4
13202,180,2020-02-23,23,1,3,4
13203,10,2017-01-29,6,1,1,5
13204,232,2020-02-02,7,1,3,2
13205,110,2017-12-03,3,1,4,3
13206,365,2020-10-04,7,1,4,2
13207,192,2017-03-05,7,1,2,4
13208,248,2020-01-12,1,1,3,2
13209,123,2020-08-16,17,1,3,3
13210,167,2018-12-02,4,1,2,5
13211,68,2020-08-02,107,1,2,5
13212,7,2017-03-26,14,1,3,5
13213,35,2018-06-24,23,1,0,4
13214,131,2018-07-15,11,1,3,3
13215,54,2019-10-27,1,1,3,3
13216,243,2020-02-02,4,1,4,2
13217,91,2019-12-01,0,1,3,4
13218,308,2017-02-26,2,1,4,4
13219,97,2021-10-31,2,1,3,2
13220,43,2022-01-23,2,1,2,4
13221,153,2021-04-11,6,1,3,3
13222,244,2021-03-28,1,1,2,3
13223,330,2021-10-10,2,1,2,3
13224,114,2022-01-02,3,1,1,5
13225,316,2021-10-31,5,1,2,2
13226,272,2022-08-21,2,1,3,3
13227,96,2021-09-12,3,1,2,3
13228,261,2022-01-09,1,1,3,4
13229,382,2022-01-23,1,1,4,3
13230,21,2017-02-12,5,1,0,4
13231,103,2017-02-26,13,1,2,5
13232,92,2020-08-16,138,1,1,4
13233,67,2020-08-16,57,1,2,5
13234,302,2018-10-21,3,1,3,2
13235,4,2020-09-20,45,1,0,4
13236,56,2020-09-27,16,1,2,3
13237,237,2018-06-17,33,1,3,4
13238,135,2018-06-24,25,1,2,4
13239,71,2020-10-25,18,1,2,4
13240,305,2018-07-22,6,1,4,2
13241,111,2018-07-29,27,1,2,3
13242,117,2018-08-19,61,1,0,4
13243,236,2020-12-06,9,1,2,3
13244,219,2017-03-19,11,1,4,3
13245,272,2020-09-06,12,1,3,3
13246,227,2020-09-27,18,1,4,5
13247,249,2018-06-17,17,1,2,2
13248,53,2018-07-01,25,1,0,3
13249,268,2018-07-08,46,1,2,4
13250,19,2020-11-01,77,1,1,4
13251,19,2018-07-22,50,1,1,4
13252,91,2018-08-26,7,1,3,4
13253,342,2019-12-15,3,1,3,4
13254,194,2018-09-23,5,1,2,3
13255,43,2018-09-30,5,1,2,4
13256,264,2020-09-06,26,1,2,2
13257,34,2018-11-18,18,1,0,4
13258,21,2018-06-17,86,1,0,4
13259,66,2018-06-17,45,1,2,2
13260,114,2018-07-08,96,1,1,5
13261,72,2018-08-19,13,1,0,2
13262,55,2018-08-26,27,1,0,4
13263,244,2019-10-20,0,1,2,3
13264,18,2020-01-26,12,1,0,4
13265,318,2018-10-28,4,1,2,4
13266,319,2020-08-09,58,1,2,5
13267,80,2018-10-14,8,1,0,2
13268,236,2018-11-18,13,1,2,3
13269,88,2020-09-27,17,1,0,2
13270,170,2018-06-17,116,1,3,3
13271,37,2018-07-15,90,1,1,3
13272,137,2018-07-22,6,1,3,3
13273,234,2018-08-05,18,1,3,3
13274,169,2018-09-09,11,1,3,3
13275,282,2020-03-08,17,1,4,3
13276,15,2020-01-05,4,1,2,4
13277,115,2020-08-02,53,1,2,4
13278,272,2020-08-02,118,1,3,3
13279,120,2018-09-30,6,1,2,2
13280,166,2020-08-23,13,1,3,3
13281,167,2020-09-20,38,1,2,5
13282,156,2018-06-17,12,1,4,3
13283,68,2020-10-11,41,1,2,5
13284,222,2018-07-08,45,1,2,4
13285,336,2020-11-01,18,1,2,4
13286,244,2018-08-05,61,1,2,3
13287,75,2018-09-02,24,1,2,3
13288,165,2019-12-22,11,1,2,2
13289,287,2020-01-05,2,1,3,2
13290,231,2020-01-26,15,1,2,3
13291,134,2017-02-05,2,1,2,4
13292,118,2020-08-02,96,1,2,4
13293,351,2020-08-23,30,1,3,4
13294,17,2020-08-30,94,1,2,5
13295,257,2020-09-06,2,1,3,3
13296,6,2020-09-27,18,1,0,4
13297,164,2018-06-17,50,1,3,5
13298,181,2020-10-11,90,1,2,4
13299,54,2018-07-15,8,1,3,3
13300,125,2018-07-29,37,1,2,4
13301,232,2018-08-19,5,1,3,2
13302,261,2018-08-26,20,1,3,4
13303,11,2018-09-02,33,1,2,5
13304,130,2021-03-14,2,1,2,4
13305,287,2021-04-18,2,1,3,2
13306,205,2018-07-01,16,1,2,2
13307,132,2020-08-02,68,1,3,5
13308,262,2018-07-15,6,1,4,4
13309,9,2020-08-16,83,1,2,5
13310,55,2018-08-05,232,1,0,4
13311,262,2020-08-30,6,1,4,4
13312,28,2020-09-13,29,1,0,3
13313,235,2020-09-13,17,1,2,2
13314,13,2018-09-23,18,1,1,5
13315,101,2020-10-04,3,1,2,4
13316,181,2018-10-28,22,1,2,4
13317,178,2020-11-29,7,1,2,2
13318,80,2018-12-02,18,1,0,2
13319,82,2020-06-21,56,1,2,4
13320,293,2020-07-12,31,1,2,2
13322,284,2018-08-12,4,1,2,2
13323,99,2018-09-23,9,1,2,5
13324,247,2018-10-28,1,1,3,2
13325,12,2020-11-08,17,1,0,5
13326,181,2020-11-15,29,1,2,4
13327,40,2020-12-13,33,1,1,4
13328,16,2020-12-27,5,1,3,4
13329,364,2020-09-20,7,1,4,4
13330,140,2018-11-11,20,1,2,3
13331,20,2020-06-28,48,1,2,5
13332,253,2020-06-28,34,1,2,3
13333,105,2020-08-09,22,1,2,3
13334,133,2020-09-13,9,1,3,4
13335,198,2020-10-11,7,1,4,4
13336,45,2018-10-28,18,1,2,4
13337,181,2020-12-06,15,1,2,4
13338,294,2020-08-02,35,1,2,4
13339,32,2018-07-08,23,1,2,3
13340,192,2018-07-22,9,1,2,4
13341,82,2018-07-29,70,1,2,4
13342,195,2019-01-20,3,1,3,3
13343,23,2018-09-09,6,1,2,3
13345,143,2018-09-16,11,1,3,3
13346,175,2020-12-13,11,1,2,4
13347,352,2020-06-28,12,1,3,5
13348,98,2018-09-02,47,1,0,4
13349,264,2018-07-01,18,1,2,2
13350,326,2018-07-22,34,1,3,5
13351,102,2020-06-28,61,1,2,4
13352,80,2018-07-08,30,1,0,2
13353,324,2020-08-23,22,1,4,2
13354,244,2020-08-23,97,1,2,3
13355,222,2020-09-06,45,1,2,4
13356,226,2018-08-26,28,1,3,5
13357,102,2018-08-26,28,1,2,4
13358,58,2020-09-20,16,1,0,3
13359,190,2020-10-04,11,1,2,3
13360,281,2020-10-18,5,1,3,4
13361,340,2020-11-15,6,1,3,2
13362,70,2020-06-21,17,1,2,2
13363,101,2018-06-24,19,1,2,4
13364,357,2020-08-30,2,1,3,4
13365,36,2020-11-01,37,1,0,4
13366,12,2020-11-15,8,1,0,5
13367,120,2020-12-13,17,1,2,2
13368,154,2018-08-26,8,1,3,3
13369,181,2018-10-21,8,1,2,4
13370,411,2020-09-20,17,2,0,6
13371,19,2020-10-04,34,1,1,4
13372,120,2018-07-15,27,1,2,2
13373,39,2018-07-22,47,1,2,3
13374,330,2018-12-02,19,1,2,3
13375,163,2020-08-02,31,1,2,4
13376,1,2018-07-08,206,1,0,5
13377,130,2020-08-02,66,1,2,4
13378,150,2018-07-22,17,1,0,3
13379,271,2019-03-10,8,1,4,3
13380,7,2020-09-20,34,1,3,5
13381,120,2018-11-18,33,1,2,2
13382,15,2018-11-18,29,1,2,4
13383,355,2020-07-19,8,1,3,3
13385,325,2018-09-16,4,1,3,5
13386,60,2018-09-16,15,1,1,4
13387,185,2020-10-18,16,1,2,3
13388,89,2018-08-26,24,1,0,4
13389,193,2018-10-07,6,1,2,5
13390,129,2018-10-14,8,1,3,5
13391,187,2020-09-20,27,1,2,4
13392,328,2020-09-27,7,1,2,2
13393,311,2020-10-11,50,1,0,5
13394,183,2018-05-27,14,1,2,2
13395,68,2020-07-19,45,1,2,5
13396,64,2018-07-01,25,1,3,4
13397,324,2020-12-20,13,1,4,2
13398,218,2019-01-06,11,1,2,2
13399,23,2018-09-23,3,1,2,3
13400,146,2020-10-04,33,1,0,2
13401,40,2018-10-14,23,1,1,4
13402,143,2020-11-15,2,1,3,3
13403,205,2018-12-02,12,1,2,2
13404,192,2020-08-02,36,1,2,4
13405,96,2018-08-26,16,1,2,3
13406,7,2018-09-09,33,1,3,5
13407,267,2020-09-27,8,1,2,3
13408,57,2018-11-11,18,1,0,5
13409,269,2018-12-02,35,1,2,4
13410,333,2018-07-22,15,1,3,4
13411,297,2020-06-14,24,1,2,3
13412,48,2020-07-19,51,1,0,3
13413,127,2020-08-09,23,1,2,3
13414,210,2020-08-16,121,1,2,5
13415,164,2018-07-29,49,1,3,5
13416,60,2020-08-30,41,1,1,4
13417,71,2020-09-13,12,1,2,4
13418,409,2018-08-26,9,2,0,6
13419,151,2018-09-16,13,1,0,5
13420,146,2020-09-27,36,1,0,2
13421,163,2020-11-22,6,1,2,4
13422,148,2020-11-22,7,1,2,2
13423,353,2020-06-21,20,1,3,3
13424,260,2020-06-28,9,1,4,3
13425,19,2018-09-16,50,1,1,4
13426,254,2020-11-08,7,1,3,2
13427,295,2018-11-25,8,1,2,2
13428,186,2020-12-06,4,1,0,4
13429,100,2020-06-21,28,1,1,5
13430,293,2020-06-28,27,1,2,2
13431,124,2018-09-23,13,1,2,2
13432,283,2020-12-20,11,1,3,3
13433,187,2018-10-14,12,1,2,4
13434,54,2021-08-22,2,1,3,3
13435,80,2018-09-23,12,1,0,2
13436,11,2020-12-13,1,1,2,5
13437,409,2020-09-13,34,2,0,6
13438,297,2020-10-11,9,1,2,3
13439,156,2018-07-29,23,1,4,3
13440,61,2018-08-12,8,1,2,2
13441,251,2020-01-19,4,1,3,3
13442,268,2017-03-05,5,1,2,4
13443,337,2020-03-01,14,1,3,2
13444,12,2018-09-16,25,1,0,5
13445,73,2018-11-25,1,1,0,3
13446,260,2018-06-24,7,1,4,3
13447,163,2020-11-15,3,1,2,4
13448,276,2020-02-23,13,1,3,4
13449,215,2020-09-13,31,1,2,3
13450,262,2020-11-08,2,1,4,4
13451,18,2018-08-12,47,1,0,4
13452,65,2020-01-12,14,1,2,5
13453,222,2020-02-09,2,1,2,4
13454,103,2019-12-08,7,1,2,5
13455,302,2019-01-27,9,1,3,2
13456,223,2017-03-05,11,1,2,3
13457,410,2020-01-05,5,2,0,6
13458,77,2018-11-04,9,1,2,4
13459,121,2018-11-25,5,1,3,3
13460,340,2020-10-04,13,1,3,2
13461,135,2018-12-02,15,1,2,4
13462,238,2020-10-11,8,1,3,2
13463,116,2018-08-19,16,1,3,5
13464,256,2021-10-10,1,1,4,2
13465,243,2021-05-30,4,1,4,2
13466,56,2018-07-01,31,1,2,3
13467,222,2018-07-15,33,1,2,4
13468,99,2020-12-06,26,1,2,5
13470,89,2018-10-21,13,1,0,4
13471,9,2018-11-11,9,1,2,5
13472,315,2020-12-20,23,1,3,2
13473,216,2018-09-30,8,1,2,2
13474,263,2020-10-25,12,1,2,2
13475,61,2020-11-01,1,1,2,2
13476,147,2020-10-25,11,1,2,3
13477,115,2018-07-01,13,1,2,4
13478,413,2020-08-23,45,2,0,6
13479,105,2018-08-19,6,1,2,3
13480,348,2020-10-04,7,1,0,4
13481,115,2020-12-06,5,1,2,4
13482,65,2020-08-09,7,1,2,5
13483,277,2018-08-05,33,1,3,4
13484,32,2018-08-26,15,1,2,3
13485,217,2020-11-08,7,1,2,2
13486,233,2020-07-19,8,1,2,2
13487,87,2018-07-01,23,1,2,2
13488,276,2020-09-20,4,1,3,4
13489,27,2020-09-13,12,1,2,3
13490,196,2020-08-09,30,1,2,4
13491,28,2020-09-20,31,1,0,3
13492,62,2020-09-13,5,1,3,4
13493,305,2018-09-02,2,1,4,2
13494,209,2018-11-18,13,1,2,2
13495,79,2020-06-28,19,1,3,3
13496,179,2020-06-14,44,1,2,4
13497,209,2020-12-13,15,1,2,2
13498,50,2018-12-30,1,1,2,4
13499,411,2018-08-19,9,2,0,6
13500,107,2018-06-10,24,1,2,2
13501,101,2018-06-17,29,1,2,4
13502,233,2020-07-26,9,1,2,2
13503,140,2020-11-29,7,1,2,3
13504,85,2020-06-21,3,1,1,2
13506,105,2018-10-14,1,1,2,3
13507,17,2020-11-08,6,1,2,5
13508,69,2018-06-10,33,1,0,2
13509,41,2020-07-19,58,1,0,3
13510,264,2020-09-27,9,1,2,2
13511,300,2018-11-18,2,1,4,2
13512,234,2018-08-12,7,1,3,3
13513,322,2018-08-12,20,1,0,4
13514,8,2019-03-03,8,1,3,5
13515,284,2018-08-26,3,1,2,2
13516,65,2022-01-09,1,1,2,5
13517,355,2021-10-10,2,1,3,3
13518,355,2021-09-26,1,1,3,3
13519,350,2021-03-21,1,1,2,3
13520,296,2021-10-31,1,1,3,3
13521,359,2021-10-03,1,1,3,2
13522,238,2021-08-29,1,1,3,2
13523,374,2021-10-24,1,1,4,5
13524,116,2021-01-10,1,1,3,5
13525,24,2021-08-22,1,1,3,4
13526,335,2021-09-12,1,1,4,2
13527,148,2021-10-10,1,1,2,2
13528,285,2019-02-10,3,1,3,3
13529,411,2019-01-20,2,2,0,6
13530,101,2019-02-24,7,1,2,4
13531,306,2019-08-11,1,1,3,3
13532,170,2019-01-13,8,1,3,3
13533,240,2021-04-11,1,1,3,3
13534,73,2018-12-16,2,1,0,3
13535,224,2017-11-12,1,1,2,3
13536,334,2021-01-10,1,1,3,4
13537,7,2021-01-17,1,1,3,5
13538,39,2017-12-03,11,1,2,3
13539,210,2017-04-02,20,1,2,5
13540,225,2017-12-03,3,1,2,5
13541,3,2021-02-28,1,1,3,5
13542,136,2017-04-23,13,1,0,2
13543,293,2021-11-14,5,1,2,2
13544,218,2017-10-15,3,1,2,2
13547,335,2021-08-15,1,1,4,2
13548,300,2020-02-02,18,1,4,2
13549,5,2017-02-12,1,1,2,5
13550,338,2019-09-29,3,1,3,3
13551,123,2019-10-20,1,1,3,3
13552,244,2019-10-27,4,1,2,3
13553,304,2019-10-27,3,1,2,5
13554,56,2017-02-19,3,1,2,3
13555,27,2020-05-24,2,1,2,3
13556,139,2020-01-05,1,1,2,4
13557,170,2020-03-15,19,1,3,3
13558,234,2020-01-05,1,1,3,3
13559,349,2019-12-15,2,1,4,4
13561,32,2019-10-27,9,1,2,3
13562,111,2017-01-15,2,1,2,3
13563,349,2020-10-11,16,1,4,4
13564,153,2020-02-16,8,1,3,3
13565,216,2020-03-15,8,1,2,2
13566,223,2020-07-19,34,1,2,3
13567,190,2017-02-05,5,1,2,3
13568,271,2019-09-29,4,1,4,3
13569,340,2020-01-12,8,1,3,2
13570,213,2017-08-27,3,1,2,2
13571,325,2019-10-27,1,1,3,5
13572,105,2019-11-03,2,1,2,3
13573,238,2017-09-24,3,1,3,2
13574,198,2019-01-20,3,1,4,4
13575,94,2017-02-26,5,1,2,3
13576,152,2017-03-19,6,1,3,3
13577,143,2020-08-02,22,1,3,3
13578,292,2017-02-19,2,1,2,4
13579,52,2017-02-26,2,1,2,3
13580,30,2017-02-26,6,1,1,3
13581,58,2020-06-07,2,1,0,3
13582,6,2019-11-03,4,1,0,4
